time_s,q0,q1,q2,q3,wx_rad_s,wy_rad_s,wz_rad_s,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,adcs_mode,pointing_error_arcsec
76.5,0.928213,0.03734335,0.36969917,0.01867168,-7.19e-05,-3.25e-05,0.0010124,6.5514,43.2297,4.903,Fine Point,35.01
76.6,0.92802736,0.03738981,0.37015906,0.0186949,-0.0001188,0.0001263,0.0009955,6.5659,43.2858,4.9158,Fine Point,46.84
76.7,0.92784148,0.03743625,0.37061886,0.01871813,-0.0001038,2.82e-05,0.0009932,6.5805,43.3418,4.9287,Fine Point,44.65
76.8,0.92765538,0.03748269,0.37107858,0.01874134,-5.66e-05,0.0002404,0.0009842,6.5951,43.3979,4.9416,Fine Point,10.27
76.9,0.92746904,0.03752911,0.37153819,0.01876455,6.4e-05,-3.32e-05,0.0009972,6.6097,43.454,4.9545,Fine Point,16.05
77.0,0.92728247,0.03757552,0.37199773,0.01878777,-5.88e-05,0.0001612,0.001008,6.6243,43.5101,4.9674,Fine Point,58.63
77.1,0.92709568,0.03762194,0.37245716,0.01881096,6.57e-05,3.43e-05,0.0010109,6.639,43.5661,4.9804,Fine Point,36.32
77.2,0.92690865,0.03766833,0.37291652,0.01883417,7.07e-05,4.16e-05,0.0010164,6.6537,43.6222,4.9934,Fine Point,38.91
77.3,0.92672139,0.03771472,0.37337577,0.01885737,0.0002429,1.63e-05,0.0009897,6.6684,43.6783,5.0064,Fine Point,104.09
77.4,0.9265339,0.03776111,0.37383493,0.01888055,7.68e-05,8.87e-05,0.000994,6.6832,43.7343,5.0195,Fine Point,68.99
77.5,0.92634618,0.03780748,0.37429401,0.01890374,-5.05e-05,-1.04e-05,0.0010065,6.698,43.7904,5.0326,Fine Point,2.83
77.6,0.92615823,0.03785383,0.37475299,0.01892692,5.9e-06,-1.05e-05,0.000989,6.7128,43.8465,5.0458,Fine Point,28.07
77.7,0.92597004,0.03790019,0.37521188,0.01895009,-0.0001806,0.0002655,0.0009881,6.7277,43.9025,5.0589,Fine Point,95.43
77.8,0.92578163,0.03794653,0.37567067,0.01897327,0.0002408,-1.3e-06,0.0009988,6.7426,43.9586,5.0721,Fine Point,13.47
77.9,0.92559298,0.03799286,0.37612937,0.01899644,-5.76e-05,1.93e-05,0.0010154,6.7575,44.0146,5.0854,Fine Point,36.07
78.0,0.92540411,0.03803919,0.37658799,0.01901959,5.1e-05,-3.52e-05,0.0009964,6.7725,44.0707,5.0986,Fine Point,19.83
78.1,0.925215,0.0380855,0.3770465,0.01904275,-1.95e-05,2.58e-05,0.0009939,6.7875,44.1267,5.1119,Fine Point,0.86
78.2,0.92502567,0.03813181,0.37750493,0.01906591,8.92e-05,-1.72e-05,0.0009919,6.8025,44.1828,5.1253,Fine Point,85.18
78.3,0.9248361,0.03817811,0.37796327,0.01908906,0.0001169,-0.0001592,0.0009971,6.8175,44.2388,5.1386,Fine Point,55.63
78.4,0.9246463,0.0382244,0.37842151,0.01911219,-6e-07,6.7e-06,0.0009932,6.8326,44.2949,5.152,Fine Point,36.71
78.5,0.92445627,0.03827067,0.37887966,0.01913533,0.0002037,-0.0001069,0.0010116,6.8478,44.3509,5.1655,Fine Point,15.29
78.6,0.92426601,0.03831694,0.37933771,0.01915847,0.0001835,-0.0001453,0.0010152,6.8629,44.4069,5.1789,Slewing,60.72
78.7,0.92407553,0.0383632,0.37979568,0.0191816,1.02e-05,3.8e-06,0.0009918,6.8781,44.463,5.1924,Slewing,10.38
78.8,0.92388481,0.03840945,0.38025354,0.01920472,7.25e-05,5.79e-05,0.0009983,6.8933,44.519,5.206,Slewing,49.95
78.9,0.92369386,0.03845568,0.38071132,0.01922784,0.000106,5.9e-06,0.001004,6.9086,44.575,5.2195,Slewing,58.06
79.0,0.92350268,0.03850192,0.38116901,0.01925096,8.26e-05,-6.12e-05,0.001001,6.9239,44.631,5.2331,Slewing,3.06
79.1,0.92331127,0.03854814,0.38162659,0.01927407,9.2e-06,-7.53e-05,0.0009905,6.9392,44.6871,5.2468,Slewing,8.86
79.2,0.92311963,0.03859435,0.38208408,0.01929718,-0.0001391,0.0001588,0.0009923,6.9545,44.7431,5.2604,Slewing,8.99
79.3,0.92292776,0.03864056,0.38254149,0.01932027,0.0001458,-9.8e-06,0.0009949,6.9699,44.7991,5.2741,Slewing,10.21
79.4,0.92273566,0.03868675,0.3829988,0.01934337,-2e-07,-1.08e-05,0.0010117,6.9853,44.8551,5.2879,Slewing,52.5
79.5,0.92254333,0.03873293,0.38345601,0.01936646,6.29e-05,5.25e-05,0.001007,7.0008,44.9111,5.3017,Slewing,38.92
79.6,0.92235077,0.0387791,0.38391313,0.01938955,-1.24e-05,2.21e-05,0.0009878,7.0163,44.9672,5.3155,Slewing,105.25
79.7,0.92215798,0.03882527,0.38437015,0.01941264,0.0002762,-7.15e-05,0.0010085,7.0318,45.0232,5.3293,Slewing,39.34
79.8,0.92196496,0.03887142,0.38482708,0.01943571,-0.0001513,4.2e-06,0.0010116,7.0474,45.0792,5.3432,Slewing,59.86
79.9,0.92177171,0.03891757,0.38528392,0.01945879,1.91e-05,-9.92e-05,0.0009975,7.063,45.1352,5.3571,Slewing,81.36
80.0,0.92157823,0.0389637,0.38574066,0.01948185,2.43e-05,-4.72e-05,0.0010171,7.0786,45.1912,5.3711,Fine Point,23.31
80.1,0.92138452,0.03900983,0.38619731,0.01950491,6.45e-05,6.54e-05,0.0010151,7.0943,45.2472,5.385,Fine Point,6.5
80.2,0.92119058,0.03905594,0.38665386,0.01952797,0.0001782,6.04e-05,0.0009878,7.11,45.3032,5.3991,Fine Point,28.83
80.3,0.92099641,0.03910205,0.38711031,0.01955102,0.0001142,5.8e-06,0.0009992,7.1257,45.3592,5.4131,Fine Point,20.34
80.4,0.92080202,0.03914815,0.38756667,0.01957407,-0.0001251,5.99e-05,0.0009992,7.1415,45.4152,5.4272,Fine Point,31.89
80.5,0.92060739,0.03919424,0.38802294,0.01959712,-9.6e-06,4.85e-05,0.0009987,7.1573,45.4711,5.4414,Fine Point,77.41
80.6,0.92041253,0.03924032,0.38847911,0.01962016,-5.31e-05,-9.16e-05,0.0009828,7.1731,45.5271,5.4555,Fine Point,14.27
80.7,0.92021744,0.03928639,0.38893519,0.01964319,0.0001291,9.77e-05,0.000995,7.189,45.5831,5.4697,Fine Point,20.78
80.8,0.92002213,0.03933244,0.38939117,0.01966622,8.62e-05,-0.0001113,0.001003,7.2049,45.6391,5.484,Fine Point,20.38
80.9,0.91982658,0.03937849,0.38984705,0.01968925,-6.51e-05,4.65e-05,0.001002,7.2208,45.6951,5.4982,Fine Point,26.28
81.0,0.91963081,0.03942453,0.39030283,0.01971227,6.63e-05,7.4e-06,0.0010064,7.2368,45.751,5.5125,Fine Point,36.83
81.1,0.91943481,0.03947056,0.39075853,0.01973528,-0.0001533,-2.43e-05,0.001007,7.2528,45.807,5.5269,Fine Point,4.41
81.2,0.91923857,0.03951658,0.39121413,0.01975829,-3.18e-05,1.59e-05,0.0009971,7.2689,45.863,5.5413,Fine Point,7.2
81.3,0.91904211,0.03956259,0.39166963,0.0197813,7.32e-05,6.06e-05,0.0010148,7.285,45.919,5.5557,Fine Point,27.64
81.4,0.91884542,0.03960859,0.39212503,0.0198043,4e-06,0.0002123,0.0010001,7.3011,45.9749,5.5702,Fine Point,1.49
81.5,0.9186485,0.03965458,0.39258034,0.01982729,-4.7e-05,-7.45e-05,0.0009982,7.3173,46.0309,5.5847,Fine Point,39.55
81.6,0.91845135,0.03970056,0.39303555,0.01985028,-8.33e-05,-6.59e-05,0.0009998,7.3335,46.0868,5.5992,Fine Point,58.13
81.7,0.91825397,0.03974653,0.39349067,0.01987327,-2.46e-05,4.2e-05,0.0009926,7.3497,46.1428,5.6138,Fine Point,66.17
81.8,0.91805637,0.03979249,0.39394569,0.01989625,6.8e-06,-5.24e-05,0.0009883,7.366,46.1988,5.6284,Fine Point,70.01
81.9,0.91785853,0.03983844,0.39440061,0.01991923,-5.9e-06,-0.0001332,0.0009942,7.3823,46.2547,5.643,Fine Point,22.56
82.0,0.91766047,0.03988438,0.39485543,0.0199422,-2.15e-05,0.0001307,0.001004,7.3987,46.3107,5.6577,Fine Point,12.36
82.1,0.91746217,0.03993032,0.39531016,0.01996516,-9.32e-05,-9.87e-05,0.0010254,7.415,46.3666,5.6724,Fine Point,33.5
82.2,0.91726365,0.03997624,0.3957648,0.01998812,0.0001376,-0.0001228,0.0010038,7.4315,46.4226,5.6872,Fine Point,50.87
82.3,0.9170649,0.04002216,0.39621932,0.02001108,0.0001941,0.0001385,0.0009938,7.4479,46.4785,5.702,Fine Point,28.8
82.4,0.91686592,0.04006806,0.39667376,0.02003403,-0.000167,2.73e-05,0.0009944,7.4644,46.5344,5.7168,Fine Point,6.04
82.5,0.91666671,0.04011395,0.3971281,0.02005697,7.23e-05,7.49e-05,0.000995,7.481,46.5904,5.7317,Fine Point,102.35
82.6,0.91646728,0.04015983,0.39758234,0.02007991,1.14e-05,-0.0001931,0.0009914,7.4976,46.6463,5.7466,Fine Point,17.1
82.7,0.91626761,0.04020571,0.39803648,0.02010285,-9.39e-05,0.0001052,0.0010079,7.5142,46.7022,5.7616,Fine Point,36.0
82.8,0.91606771,0.04025157,0.39849054,0.02012578,-0.0001211,1.31e-05,0.0010169,7.5308,46.7582,5.7766,Fine Point,26.04
82.9,0.91586759,0.04029742,0.39894448,0.02014872,3.99e-05,6.94e-05,0.0010081,7.5475,46.8141,5.7916,Fine Point,8.39
83.0,0.91566724,0.04034326,0.39939833,0.02017164,3.41e-05,-9.7e-06,0.0010064,7.5643,46.87,5.8067,Fine Point,5.59
83.1,0.91546666,0.0403891,0.39985208,0.02019455,4.61e-05,-0.0001074,0.0009882,7.581,46.9259,5.8218,Fine Point,12.16
83.2,0.91526585,0.04043492,0.40030574,0.02021746,9.56e-05,4.87e-05,0.0009872,7.5978,46.9818,5.8369,Fine Point,3.75
83.3,0.91506482,0.04048074,0.40075929,0.02024037,-0.0001055,8.7e-05,0.0010002,7.6147,47.0377,5.8521,Fine Point,4.09
83.4,0.91486356,0.04052655,0.40121275,0.02026327,-0.0001205,-5.85e-05,0.0010229,7.6316,47.0936,5.8674,Fine Point,6.39
83.5,0.91466207,0.04057234,0.40166611,0.02028616,-0.000118,-9.5e-06,0.0009986,7.6485,47.1496,5.8827,Fine Point,38.04
83.6,0.91446034,0.04061812,0.40211938,0.02030906,5.03e-05,-6.71e-05,0.0009994,7.6655,47.2055,5.898,Slewing,25.01
83.7,0.9142584,0.0406639,0.40257253,0.02033195,2.01e-05,0.0001218,0.0009963,7.6825,47.2614,5.9133,Slewing,68.98
83.8,0.91405622,0.04070966,0.4030256,0.02035483,7.54e-05,-2.87e-05,0.0010136,7.6995,47.3173,5.9287,Slewing,75.39
83.9,0.91385382,0.04075541,0.40347856,0.0203777,0.0002652,8.9e-05,0.0010069,7.7166,47.3732,5.9442,Slewing,2.26
84.0,0.91365119,0.04080116,0.40393142,0.02040057,0.0001078,9.65e-05,0.000982,7.7338,47.429,5.9596,Slewing,99.11
84.1,0.91344833,0.04084688,0.40438419,0.02042345,-0.0001092,0.0002159,0.0010058,7.7509,47.4849,5.9752,Slewing,26.08
84.2,0.91324524,0.04089261,0.40483685,0.02044631,0.0001428,0.0001592,0.0009919,7.7681,47.5408,5.9907,Slewing,139.47
84.3,0.91304192,0.04093832,0.40528942,0.02046916,-1.02e-05,-1.03e-05,0.00099,7.7854,47.5967,6.0063,Slewing,63.82
84.4,0.91283838,0.04098403,0.40574189,0.02049201,-1.43e-05,7.56e-05,0.0010146,7.8027,47.6526,6.022,Slewing,7.18
84.5,0.91263461,0.04102972,0.40619425,0.02051486,0.0001597,-0.0001745,0.0009861,7.82,47.7085,6.0376,Slewing,40.0
84.6,0.91243061,0.04107541,0.40664652,0.0205377,-9.15e-05,-0.0002233,0.0009994,7.8374,47.7643,6.0534,Slewing,70.07
84.7,0.91222639,0.04112108,0.40709868,0.02056054,-5.39e-05,-4.14e-05,0.0009917,7.8548,47.8202,6.0691,Slewing,15.73
84.8,0.91202194,0.04116674,0.40755075,0.02058337,4.02e-05,0.0001351,0.0010063,7.8723,47.8761,6.085,Slewing,39.01
84.9,0.91181725,0.04121239,0.40800272,0.0206062,-0.0001526,5.38e-05,0.0009948,7.8898,47.9319,6.1008,Slewing,11.43
85.0,0.91161235,0.04125804,0.40845458,0.02062902,-0.000116,1.54e-05,0.0009822,7.9073,47.9878,6.1167,Fine Point,23.21
85.1,0.91140721,0.04130367,0.40890635,0.02065183,5.81e-05,0.0001161,0.0010059,7.9249,48.0437,6.1326,Fine Point,10.99
85.2,0.91120185,0.04134929,0.40935802,0.02067465,-1.72e-05,8.44e-05,0.0010139,7.9425,48.0995,6.1486,Fine Point,60.88
85.3,0.91099626,0.04139491,0.40980958,0.02069745,-2.47e-05,-5.96e-05,0.0010065,7.9602,48.1554,6.1647,Fine Point,41.35
85.4,0.91079044,0.04144051,0.41026105,0.02072025,-0.0001382,4.01e-05,0.0009869,7.9779,48.2112,6.1807,Fine Point,46.15
85.5,0.9105844,0.0414861,0.41071241,0.02074305,0.0001084,0.0001266,0.0010046,7.9957,48.2671,6.1968,Fine Point,1.7
85.6,0.91037812,0.04153168,0.41116368,0.02076584,-3.6e-05,3.22e-05,0.0010188,8.0135,48.3229,6.213,Fine Point,8.01
85.7,0.91017163,0.04157726,0.41161484,0.02078862,4.88e-05,-2.12e-05,0.001001,8.0313,48.3787,6.2292,Fine Point,39.15
85.8,0.9099649,0.04162281,0.41206589,0.02081141,0.0001254,-5.09e-05,0.0010004,8.0492,48.4346,6.2454,Fine Point,6.63
85.9,0.90975795,0.04166837,0.41251685,0.02083418,3.24e-05,-0.0001208,0.0010081,8.0671,48.4904,6.2617,Fine Point,89.0
86.0,0.90955077,0.04171391,0.41296771,0.02085696,4.71e-05,2.79e-05,0.0010013,8.0851,48.5462,6.2781,Fine Point,105.38
86.1,0.90934336,0.04175944,0.41341847,0.02087972,3.43e-05,-7.86e-05,0.0009926,8.1031,48.6021,6.2944,Fine Point,4.94
86.2,0.90913573,0.04180497,0.41386912,0.02090248,-7.6e-05,-2.13e-05,0.000998,8.1212,48.6579,6.3109,Fine Point,2.8
86.3,0.90892787,0.04185047,0.41431968,0.02092524,0.0001206,3.46e-05,0.0010167,8.1393,48.7137,6.3273,Fine Point,62.66
86.4,0.90871979,0.04189597,0.41477013,0.02094798,-4.2e-06,2.5e-06,0.0010012,8.1574,48.7695,6.3438,Fine Point,35.38
86.5,0.90851147,0.04194146,0.41522048,0.02097074,-7.02e-05,6.16e-05,0.0009948,8.1756,48.8253,6.3604,Fine Point,109.84
86.6,0.90830293,0.04198694,0.41567073,0.02099347,-6.1e-05,-0.0001396,0.0009953,8.1939,48.8811,6.377,Fine Point,105.06
86.7,0.90809417,0.04203241,0.41612088,0.0210162,-0.0003057,1.57e-05,0.001004,8.2122,48.9369,6.3937,Fine Point,123.58
86.8,0.90788517,0.04207787,0.41657092,0.02103894,-7.9e-06,3.9e-05,0.0009953,8.2305,48.9928,6.4104,Fine Point,40.89
86.9,0.90767595,0.04212332,0.41702085,0.02106166,3.75e-05,-1.92e-05,0.0010055,8.2489,49.0485,6.4271,Fine Point,7.7
87.0,0.90746651,0.04216876,0.4174707,0.02108438,-8.14e-05,3.92e-05,0.0010044,8.2673,49.1043,6.4439,Fine Point,47.8
87.1,0.90725683,0.04221419,0.41792044,0.02110709,0.0001193,-9.49e-05,0.0009942,8.2858,49.1601,6.4607,Fine Point,29.04
87.2,0.90704694,0.04225961,0.41837006,0.0211298,5.64e-05,-5.61e-05,0.0009904,8.3043,49.2159,6.4776,Fine Point,0.23
87.3,0.90683681,0.04230501,0.41881959,0.0211525,-2.11e-05,0.0002169,0.0010053,8.3228,49.2717,6.4945,Fine Point,84.09
87.4,0.90662646,0.04235041,0.41926902,0.0211752,0.0001784,-0.000211,0.001001,8.3414,49.3275,6.5115,Fine Point,27.72
87.5,0.90641589,0.0423958,0.41971834,0.02119789,6.52e-05,8.71e-05,0.0010079,8.3601,49.3833,6.5285,Fine Point,130.93
87.6,0.90620508,0.04244117,0.42016757,0.02122059,1.94e-05,-4.5e-05,0.0009855,8.3788,49.4391,6.5456,Fine Point,35.45
87.7,0.90599405,0.04248654,0.42061669,0.02124326,5.43e-05,6.97e-05,0.0010119,8.3975,49.4948,6.5627,Fine Point,61.35
87.8,0.9057828,0.04253189,0.4210657,0.02126595,-7.02e-05,9.33e-05,0.0009733,8.4163,49.5506,6.5799,Fine Point,15.75
87.9,0.90557131,0.04257723,0.42151461,0.02128861,-0.0001142,-8.49e-05,0.0010155,8.4352,49.6064,6.5971,Fine Point,91.65
88.0,0.90535961,0.04262257,0.42196342,0.02131128,8.66e-05,-4.65e-05,0.0009882,8.454,49.6621,6.6143,Fine Point,18.98
88.1,0.90514768,0.04266789,0.42241212,0.02133395,-0.0001238,5.8e-06,0.0010005,8.473,49.7179,6.6317,Fine Point,20.73
88.2,0.90493552,0.0427132,0.42286072,0.0213566,-2.68e-05,-0.0001194,0.001003,8.492,49.7736,6.649,Fine Point,90.04
88.3,0.90472313,0.04275851,0.42330921,0.02137926,8.2e-06,4.19e-05,0.0009956,8.511,49.8294,6.6664,Fine Point,25.74
88.4,0.90451052,0.0428038,0.4237576,0.0214019,5.61e-05,-7.65e-05,0.0009947,8.5301,49.8851,6.6839,Fine Point,4.37
88.5,0.90429769,0.04284908,0.42420589,0.02142454,0.0001695,0.0001405,0.0009875,8.5492,49.9409,6.7014,Fine Point,74.62
88.6,0.90408462,0.04289435,0.42465408,0.02144718,9.8e-06,-5.39e-05,0.0009816,8.5684,49.9966,6.7189,Slewing,23.39
88.7,0.90387134,0.04293961,0.42510216,0.0214698,-0.0002194,-7.36e-05,0.0009939,8.5876,50.0524,6.7365,Slewing,16.37
88.8,0.90365782,0.04298487,0.42555013,0.02149243,2.64e-05,0.0001637,0.0010114,8.6069,50.1081,6.7542,Slewing,51.82
88.9,0.90344408,0.0430301,0.42599801,0.02151505,0.0001012,0.0001272,0.0009965,8.6262,50.1638,6.7719,Slewing,49.59
89.0,0.90323012,0.04307533,0.42644576,0.02153766,4.46e-05,1.58e-05,0.0009901,8.6456,50.2195,6.7896,Slewing,27.92
89.1,0.90301593,0.04312055,0.42689343,0.02156028,-4.88e-05,-3.27e-05,0.0010033,8.665,50.2753,6.8074,Slewing,22.0
89.2,0.90280152,0.04316576,0.42734098,0.02158287,5e-07,1.58e-05,0.0010051,8.6845,50.331,6.8253,Slewing,45.31
89.3,0.90258688,0.04321095,0.42778844,0.02160548,1.09e-05,-0.0001121,0.0010078,8.704,50.3867,6.8432,Slewing,47.2
89.4,0.90237201,0.04325614,0.42823578,0.02162807,0.0001069,-3.57e-05,0.0009981,8.7236,50.4424,6.8611,Slewing,53.37
89.5,0.90215692,0.04330132,0.42868302,0.02165065,-1e-05,-1.29e-05,0.0010027,8.7432,50.4981,6.8791,Slewing,11.32
89.6,0.90194161,0.04334648,0.42913015,0.02167324,-8.52e-05,-0.0001062,0.0010027,8.7629,50.5538,6.8972,Slewing,26.22
89.7,0.90172607,0.04339164,0.42957718,0.02169582,-8.35e-05,6.36e-05,0.0010104,8.7826,50.6095,6.9153,Slewing,17.58
89.8,0.9015103,0.04343678,0.4300241,0.02171839,-1.86e-05,-7.5e-05,0.0009923,8.8024,50.6652,6.9335,Slewing,18.7
89.9,0.90129431,0.04348192,0.43047092,0.02174095,3.29e-05,0.0002292,0.0009994,8.8222,50.7209,6.9517,Slewing,21.75
90.0,0.9010781,0.04352703,0.43091764,0.02176352,-0.0001765,0.0001709,0.0009996,8.8421,50.7766,6.97,Fine Point,50.52
90.1,0.90086166,0.04357215,0.43136424,0.02178608,9.37e-05,3.44e-05,0.001012,8.862,50.8323,6.9883,Fine Point,122.62
90.2,0.90064499,0.04361725,0.43181074,0.02180863,-3.17e-05,-2.46e-05,0.000996,8.882,50.888,7.0066,Fine Point,53.28
90.3,0.9004281,0.04366234,0.43225714,0.02183117,-5.85e-05,-8.35e-05,0.0009975,8.9021,50.9436,7.0251,Fine Point,11.44
90.4,0.90021099,0.04370742,0.43270342,0.02185371,-7.26e-05,7.59e-05,0.0009994,8.9221,50.9993,7.0435,Fine Point,23.3
90.5,0.89999365,0.04375249,0.43314961,0.02187624,-0.000113,0.0001319,0.0009962,8.9423,51.055,7.0621,Fine Point,31.79
90.6,0.89977609,0.04379754,0.43359567,0.02189878,2.47e-05,4.05e-05,0.0010004,8.9625,51.1106,7.0806,Fine Point,7.22
90.7,0.8995583,0.04384259,0.43404164,0.02192129,5.44e-05,-3.47e-05,0.0010069,8.9827,51.1663,7.0993,Fine Point,109.81
90.8,0.89934029,0.04388762,0.43448751,0.02194381,2.6e-06,4.21e-05,0.0009973,9.003,51.222,7.118,Fine Point,6.46
90.9,0.89912205,0.04393265,0.43493326,0.02196633,0.0001146,-9.7e-06,0.0010042,9.0234,51.2776,7.1367,Fine Point,6.58
91.0,0.89890359,0.04397767,0.43537891,0.02198884,-0.000101,0.0002619,0.0010003,9.0438,51.3333,7.1555,Fine Point,126.24
91.1,0.8986849,0.04402267,0.43582446,0.02201134,-8.69e-05,-1e-07,0.0009927,9.0643,51.3889,7.1744,Fine Point,29.75
91.2,0.89846599,0.04406767,0.43626988,0.02203383,0.0001029,0.0001089,0.0009896,9.0848,51.4446,7.1933,Fine Point,92.9
91.3,0.89824686,0.04411265,0.43671521,0.02205632,-0.0001181,-2.7e-06,0.0010003,9.1054,51.5002,7.2122,Fine Point,10.81
91.4,0.8980275,0.04415762,0.43716043,0.02207881,3.25e-05,-0.0001091,0.0010019,9.126,51.5558,7.2313,Fine Point,10.14
91.5,0.89780792,0.04420258,0.43760554,0.02210129,8.02e-05,0.0001285,0.0010123,9.1467,51.6114,7.2503,Fine Point,33.3
91.6,0.89758811,0.04424753,0.43805054,0.02212377,6.94e-05,-2.12e-05,0.0010032,9.1674,51.6671,7.2695,Fine Point,73.88
91.7,0.89736808,0.04429247,0.43849544,0.02214624,0.0001008,0.0001232,0.0010118,9.1882,51.7227,7.2886,Fine Point,2.44
91.8,0.89714783,0.04433739,0.43894022,0.0221687,0.0001368,-6.6e-06,0.0009831,9.209,51.7783,7.3079,Fine Point,12.47
91.9,0.89692735,0.04438231,0.4393849,0.02219116,-5.02e-05,1.72e-05,0.0009965,9.23,51.8339,7.3272,Fine Point,67.6
92.0,0.89670664,0.04442722,0.43982948,0.02221361,2.66e-05,-1.05e-05,0.0009965,9.2509,51.8895,7.3465,Fine Point,73.71
92.1,0.89648572,0.04447212,0.44027395,0.02223605,2.33e-05,0.0003402,0.0009803,9.2719,51.9451,7.366,Fine Point,78.34
92.2,0.89626457,0.044517,0.4407183,0.0222585,-0.000294,-0.0001314,0.0010014,9.293,52.0007,7.3854,Fine Point,4.98
92.3,0.89604319,0.04456187,0.44116255,0.02228093,8.8e-06,-8.56e-05,0.001012,9.3141,52.0563,7.405,Fine Point,66.07
92.4,0.8958216,0.04460673,0.44160669,0.02230337,9.29e-05,-7.2e-05,0.0009941,9.3353,52.1119,7.4245,Fine Point,8.54
92.5,0.89559978,0.04465158,0.44205072,0.02232579,-1.06e-05,3.6e-05,0.0009917,9.3566,52.1675,7.4442,Fine Point,21.59
92.6,0.89537773,0.04469643,0.44249464,0.02234821,0.000142,6.81e-05,0.0009716,9.3779,52.2231,7.4639,Fine Point,35.72
92.7,0.89515546,0.04474126,0.44293845,0.02237063,0.0001682,-2.29e-05,0.0009788,9.3992,52.2787,7.4836,Fine Point,40.44
92.8,0.89493297,0.04478608,0.44338216,0.02239304,0.0002481,-9.86e-05,0.0009905,9.4207,52.3342,7.5035,Fine Point,3.5
92.9,0.89471026,0.04483088,0.44382575,0.02241544,-2.34e-05,9.99e-05,0.000989,9.4421,52.3898,7.5233,Fine Point,51.6
93.0,0.89448732,0.04487568,0.44426923,0.02243784,-0.0001117,4.35e-05,0.0009939,9.4637,52.4454,7.5433,Fine Point,30.6
93.1,0.89426416,0.04492047,0.44471261,0.02246023,8.94e-05,5.17e-05,0.0009805,9.4853,52.5009,7.5633,Fine Point,31.6
93.2,0.89404077,0.04496524,0.44515587,0.02248262,2.95e-05,-1.6e-06,0.0010034,9.5069,52.5565,7.5833,Fine Point,2.42
93.3,0.89381716,0.04501,0.44559904,0.022505,3.91e-05,-0.0001501,0.0009946,9.5287,52.612,7.6035,Fine Point,10.8
93.4,0.89359333,0.04505475,0.44604209,0.02252738,7.66e-05,5.97e-05,0.0009823,9.5504,52.6676,7.6236,Fine Point,41.82
93.5,0.89336928,0.0450995,0.44648502,0.02254975,3.43e-05,0.0002007,0.0009955,9.5723,52.7231,7.6439,Fine Point,40.47
93.6,0.893145,0.04514422,0.44692785,0.02257211,-0.0001214,2.43e-05,0.001002,9.5942,52.7787,7.6642,Slewing,21.86
93.7,0.8929205,0.04518894,0.44737057,0.02259447,2.03e-05,4.34e-05,0.0010097,9.6161,52.8342,7.6845,Slewing,12.64
93.8,0.89269578,0.04523366,0.44781318,0.02261682,-9.25e-05,4.13e-05,0.0010084,9.6381,52.8897,7.7049,Slewing,18.04
93.9,0.89247083,0.04527835,0.44825568,0.02263917,-5.48e-05,-4.22e-05,0.0009997,9.6602,52.9453,7.7254,Slewing,24.6
94.0,0.89224566,0.04532304,0.44869806,0.02266151,-0.0001204,3.53e-05,0.0010053,9.6824,53.0008,7.746,Slewing,8.91
94.1,0.89202027,0.04536771,0.44914034,0.02268386,2.95e-05,0.0001262,0.0010172,9.7046,53.0563,7.7666,Slewing,6.6
94.2,0.89179466,0.04541237,0.44958251,0.02270619,0.000168,6.95e-05,0.0010068,9.7268,53.1118,7.7873,Slewing,134.35
94.3,0.89156882,0.04545702,0.45002457,0.02272852,1.57e-05,6.71e-05,0.0010167,9.7491,53.1673,7.808,Slewing,12.11
94.4,0.89134276,0.04550167,0.45046651,0.02275084,-6.75e-05,3.55e-05,0.0010025,9.7715,53.2228,7.8288,Slewing,24.72
94.5,0.89111648,0.0455463,0.45090835,0.02277315,-6.2e-06,4.08e-05,0.0010077,9.794,53.2783,7.8496,Slewing,39.04
94.6,0.89088997,0.04559091,0.45135007,0.02279546,-6.08e-05,3.35e-05,0.001005,9.8165,53.3338,7.8706,Slewing,19.85
94.7,0.89066325,0.04563552,0.45179168,0.02281776,0.0002003,7.03e-05,0.0009768,9.8391,53.3893,7.8915,Slewing,55.82
94.8,0.8904363,0.04568012,0.45223319,0.02284006,-1.93e-05,6.37e-05,0.0010107,9.8617,53.4448,7.9126,Slewing,20.45
94.9,0.89020913,0.0457247,0.45267458,0.02286236,-0.0001707,-3.87e-05,0.0010105,9.8844,53.5002,7.9337,Slewing,11.49
95.0,0.88998173,0.04576927,0.45311586,0.02288464,0.0001109,-6.78e-05,0.0010057,9.9072,53.5557,7.9549,Fine Point,57.52
95.1,0.88975412,0.04581384,0.45355703,0.02290692,5.23e-05,-4.12e-05,0.0009978,9.93,53.6112,7.9761,Fine Point,64.76
95.2,0.88952628,0.04585839,0.45399809,0.0229292,9.08e-05,0.0001165,0.0010073,9.9529,53.6666,7.9975,Fine Point,72.88
95.3,0.88929822,0.04590294,0.45443903,0.02295146,7.4e-05,-0.0001447,0.0010212,9.9759,53.7221,8.0188,Fine Point,9.48
95.4,0.88906993,0.04594746,0.45487986,0.02297373,0.0001076,-4.75e-05,0.0009928,9.9989,53.7776,8.0403,Fine Point,81.01
95.5,0.88884143,0.04599197,0.45532059,0.02299599,-3.59e-05,-6.93e-05,0.0009948,10.022,53.833,8.0618,Fine Point,146.79
95.6,0.88861271,0.04603649,0.45576119,0.02301824,0.0001849,-6.88e-05,0.0009905,10.0452,53.8884,8.0833,Fine Point,53.32
